"Station","MonthYear","MonthlyRain","Latitude","Longitude"
"Kent Ridge",2022-09-01,291.8,1.2923,103.7815
"Kent Ridge",2022-10-01,675.4,1.2923,103.7815
"Kent Ridge",2022-11-01,247.8,1.2923,103.7815
"Kent Ridge",2022-12-01,324.4,1.2923,103.7815
"Kent Ridge",2023-01-01,243.4,1.2923,103.7815
"Kent Ridge",2023-02-01,466,1.2923,103.7815
"Kent Ridge",2023-03-01,319.8,1.2923,103.7815
"Kent Ridge",2023-04-01,197.2,1.2923,103.7815
"Kent Ridge",2023-05-01,145.4,1.2923,103.7815
"Kent Ridge",2023-06-01,271.2,1.2923,103.7815
"Kent Ridge",2023-07-01,450.6,1.2923,103.7815
"Kent Ridge",2023-08-01,89.8,1.2923,103.7815
"Kent Ridge",2023-09-01,169,1.2923,103.7815
"Kent Ridge",2023-10-01,151.6,1.2923,103.7815
"Kent Ridge",2023-11-01,283,1.2923,103.7815
"Kent Ridge",2023-12-01,365.4,1.2923,103.7815
"Kent Ridge",2024-01-01,386.2,1.2923,103.7815
"Kent Ridge",2024-02-01,117,1.2923,103.7815
"Kent Ridge",2024-03-01,253.6,1.2923,103.7815
"Kent Ridge",2024-04-01,173.8,1.2923,103.7815
"Kent Ridge",2024-05-01,209.4,1.2923,103.7815
"Kent Ridge",2024-06-01,296,1.2923,103.7815
"Kent Ridge",2024-07-01,90.2,1.2923,103.7815
"Kent Ridge",2024-08-01,128.4,1.2923,103.7815
"Kent Ridge",2024-09-01,285.6,1.2923,103.7815
"Kent Ridge",2024-10-01,248.2,1.2923,103.7815
"Kent Ridge",2024-11-01,343.6,1.2923,103.7815
"Kent Ridge",2024-12-01,181.8,1.2923,103.7815
"Kranji Reservoir",2018-01-01,288.4,1.4387,103.7363
"Kranji Reservoir",2018-02-01,123.2,1.4387,103.7363
"Kranji Reservoir",2018-03-01,212.4,1.4387,103.7363
"Kranji Reservoir",2018-04-01,310.6,1.4387,103.7363
"Kranji Reservoir",2018-05-01,265,1.4387,103.7363
"Kranji Reservoir",2018-06-01,160.8,1.4387,103.7363
"Kranji Reservoir",2018-07-01,128.4,1.4387,103.7363
"Kranji Reservoir",2018-08-01,82,1.4387,103.7363
"Kranji Reservoir",2018-09-01,126.4,1.4387,103.7363
"Kranji Reservoir",2018-10-01,343.4,1.4387,103.7363
"Kranji Reservoir",2018-11-01,315.2,1.4387,103.7363
"Kranji Reservoir",2018-12-01,229.2,1.4387,103.7363
"Kranji Reservoir",2019-01-01,92.4,1.4387,103.7363
"Kranji Reservoir",2019-02-01,88.8,1.4387,103.7363
"Kranji Reservoir",2019-03-01,222.4,1.4387,103.7363
"Kranji Reservoir",2019-04-01,199.6,1.4387,103.7363
"Kranji Reservoir",2019-05-01,132.8,1.4387,103.7363
"Kranji Reservoir",2019-06-01,185.2,1.4387,103.7363
"Kranji Reservoir",2019-07-01,124,1.4387,103.7363
"Kranji Reservoir",2019-08-01,63.4,1.4387,103.7363
"Kranji Reservoir",2019-09-01,86.6,1.4387,103.7363
"Kranji Reservoir",2019-10-01,201.6,1.4387,103.7363
"Kranji Reservoir",2019-11-01,253.8,1.4387,103.7363
"Kranji Reservoir",2019-12-01,270,1.4387,103.7363
"Kranji Reservoir",2020-01-01,203.6,1.4387,103.7363
"Kranji Reservoir",2020-02-01,87,1.4387,103.7363
"Kranji Reservoir",2020-03-01,220,1.4387,103.7363
"Kranji Reservoir",2020-04-01,322.8,1.4387,103.7363
"Kranji Reservoir",2020-05-01,237.6,1.4387,103.7363
"Kranji Reservoir",2020-06-01,265.8,1.4387,103.7363
"Kranji Reservoir",2020-07-01,202.4,1.4387,103.7363
"Kranji Reservoir",2020-08-01,137.4,1.4387,103.7363
"Kranji Reservoir",2020-09-01,257.8,1.4387,103.7363
"Kranji Reservoir",2020-10-01,229.2,1.4387,103.7363
"Kranji Reservoir",2020-11-01,334.6,1.4387,103.7363
"Kranji Reservoir",2020-12-01,214.6,1.4387,103.7363
"Kranji Reservoir",2021-01-01,330,1.4387,103.7363
"Kranji Reservoir",2021-02-01,98.8,1.4387,103.7363
"Kranji Reservoir",2021-03-01,282.8,1.4387,103.7363
"Kranji Reservoir",2021-04-01,283.8,1.4387,103.7363
"Kranji Reservoir",2021-05-01,88.8,1.4387,103.7363
"Kranji Reservoir",2021-06-01,257.4,1.4387,103.7363
"Kranji Reservoir",2021-07-01,181.4,1.4387,103.7363
"Kranji Reservoir",2021-08-01,491,1.4387,103.7363
"Kranji Reservoir",2021-09-01,380.3,1.4387,103.7363
"Kranji Reservoir",2021-10-01,162.2,1.4387,103.7363
"Kranji Reservoir",2021-11-01,171.2,1.4387,103.7363
"Kranji Reservoir",2021-12-01,176.6,1.4387,103.7363
"Kranji Reservoir",2022-01-01,47,1.4387,103.7363
"Kranji Reservoir",2022-02-01,194,1.4387,103.7363
"Kranji Reservoir",2022-03-01,247.2,1.4387,103.7363
"Kranji Reservoir",2022-04-01,170.6,1.4387,103.7363
"Kranji Reservoir",2022-05-01,210.2,1.4387,103.7363
"Kranji Reservoir",2022-06-01,223.4,1.4387,103.7363
"Kranji Reservoir",2022-07-01,165.2,1.4387,103.7363
"Kranji Reservoir",2022-08-01,334.4,1.4387,103.7363
"Kranji Reservoir",2022-09-01,236.4,1.4387,103.7363
"Kranji Reservoir",2022-10-01,419.4,1.4387,103.7363
"Kranji Reservoir",2022-11-01,432.8,1.4387,103.7363
"Kranji Reservoir",2022-12-01,276.8,1.4387,103.7363
"Kranji Reservoir",2023-01-01,198.2,1.4387,103.7363
"Kranji Reservoir",2023-02-01,373.4,1.4387,103.7363
"Kranji Reservoir",2023-03-01,359.4,1.4387,103.7363
"Kranji Reservoir",2023-04-01,210.6,1.4387,103.7363
"Kranji Reservoir",2023-05-01,134.4,1.4387,103.7363
"Kranji Reservoir",2023-06-01,212.2,1.4387,103.7363
"Kranji Reservoir",2023-07-01,212.8,1.4387,103.7363
"Kranji Reservoir",2023-08-01,76.6,1.4387,103.7363
"Kranji Reservoir",2023-09-01,47.5,1.4387,103.7363
"Kranji Reservoir",2023-10-01,145.4,1.4387,103.7363
"Kranji Reservoir",2023-11-01,371.4,1.4387,103.7363
"Kranji Reservoir",2023-12-01,550.4,1.4387,103.7363
"Kranji Reservoir",2024-01-01,459.4,1.4387,103.7363
"Kranji Reservoir",2024-02-01,192.4,1.4387,103.7363
"Kranji Reservoir",2024-03-01,190,1.4387,103.7363
"Kranji Reservoir",2024-04-01,267,1.4387,103.7363
"Kranji Reservoir",2024-05-01,266.4,1.4387,103.7363
"Kranji Reservoir",2024-06-01,528.2,1.4387,103.7363
"Kranji Reservoir",2024-07-01,73.2,1.4387,103.7363
"Kranji Reservoir",2024-08-01,280,1.4387,103.7363
"Kranji Reservoir",2024-09-01,233.4,1.4387,103.7363
"Kranji Reservoir",2024-10-01,122,1.4387,103.7363
"Kranji Reservoir",2024-11-01,410,1.4387,103.7363
"Kranji Reservoir",2024-12-01,242,1.4387,103.7363
"Lim Chu Kang",2018-01-01,255.8,1.4385,103.7013
"Lim Chu Kang",2018-02-01,148.2,1.4385,103.7013
"Lim Chu Kang",2018-03-01,232.8,1.4385,103.7013
"Lim Chu Kang",2018-04-01,325.8,1.4385,103.7013
"Lim Chu Kang",2018-05-01,271.8,1.4385,103.7013
"Lim Chu Kang",2018-06-01,275.4,1.4385,103.7013
"Lim Chu Kang",2018-07-01,84.2,1.4385,103.7013
"Lim Chu Kang",2018-08-01,52,1.4385,103.7013
"Lim Chu Kang",2018-09-01,120.8,1.4385,103.7013
"Lim Chu Kang",2018-10-01,374.6,1.4385,103.7013
"Lim Chu Kang",2018-11-01,280.8,1.4385,103.7013
"Lim Chu Kang",2018-12-01,229.6,1.4385,103.7013
"Lim Chu Kang",2019-01-01,81.2,1.4385,103.7013
"Lim Chu Kang",2019-02-01,59.4,1.4385,103.7013
"Lim Chu Kang",2019-03-01,213.5,1.4385,103.7013
"Lim Chu Kang",2019-04-01,216.1,1.4385,103.7013
"Lim Chu Kang",2019-05-01,135,1.4385,103.7013
"Lim Chu Kang",2019-06-01,153.7,1.4385,103.7013
"Lim Chu Kang",2019-07-01,127.2,1.4385,103.7013
"Lim Chu Kang",2019-08-01,27.8,1.4385,103.7013
"Lim Chu Kang",2019-09-01,80.2,1.4385,103.7013
"Lim Chu Kang",2019-10-01,166.6,1.4385,103.7013
"Lim Chu Kang",2019-11-01,177,1.4385,103.7013
"Lim Chu Kang",2019-12-01,53.2,1.4385,103.7013
"Lim Chu Kang",2020-01-01,88.8,1.4385,103.7013
"Lim Chu Kang",2020-02-01,51.4,1.4385,103.7013
"Lim Chu Kang",2020-03-01,213.4,1.4385,103.7013
"Lim Chu Kang",2020-04-01,271.6,1.4385,103.7013
"Lim Chu Kang",2020-05-01,213.8,1.4385,103.7013
"Lim Chu Kang",2020-06-01,71,1.4385,103.7013
"Lim Chu Kang",2020-07-01,194.4,1.4385,103.7013
"Lim Chu Kang",2020-08-01,136.6,1.4385,103.7013
"Lim Chu Kang",2020-09-01,211,1.4385,103.7013
"Lim Chu Kang",2020-10-01,230.8,1.4385,103.7013
"Lim Chu Kang",2020-11-01,272.6,1.4385,103.7013
"Lim Chu Kang",2020-12-01,237.8,1.4385,103.7013
"Lim Chu Kang",2021-01-01,357.6,1.4385,103.7013
"Lim Chu Kang",2021-02-01,47.2,1.4385,103.7013
"Lim Chu Kang",2021-03-01,227.8,1.4385,103.7013
"Lim Chu Kang",2021-04-01,278.2,1.4385,103.7013
"Lim Chu Kang",2021-05-01,90.4,1.4385,103.7013
"Lim Chu Kang",2021-06-01,320,1.4385,103.7013
"Lim Chu Kang",2021-07-01,268.6,1.4385,103.7013
"Lim Chu Kang",2021-08-01,425,1.4385,103.7013
"Lim Chu Kang",2021-09-01,332.4,1.4385,103.7013
"Lim Chu Kang",2021-10-01,152,1.4385,103.7013
"Lim Chu Kang",2021-11-01,141.6,1.4385,103.7013
"Lim Chu Kang",2021-12-01,217.6,1.4385,103.7013
"Lim Chu Kang",2022-01-01,120.5,1.4385,103.7013
"Lim Chu Kang",2022-02-01,238.6,1.4385,103.7013
"Lim Chu Kang",2022-03-01,264.8,1.4385,103.7013
"Lim Chu Kang",2022-04-01,106.2,1.4385,103.7013
"Lim Chu Kang",2022-05-01,172.4,1.4385,103.7013
"Lim Chu Kang",2022-06-01,189.8,1.4385,103.7013
"Lim Chu Kang",2022-07-01,108.5,1.4385,103.7013
"Lim Chu Kang",2022-08-01,304.5,1.4385,103.7013
"Lim Chu Kang",2022-09-01,280.4,1.4385,103.7013
"Lim Chu Kang",2022-10-01,396,1.4385,103.7013
"Lim Chu Kang",2022-11-01,320.4,1.4385,103.7013
"Lim Chu Kang",2022-12-01,245.4,1.4385,103.7013
"Lim Chu Kang",2023-01-01,192.6,1.4385,103.7013
"Lim Chu Kang",2023-02-01,323.6,1.4385,103.7013
"Lim Chu Kang",2023-03-01,322.4,1.4385,103.7013
"Lim Chu Kang",2023-04-01,220.9,1.4385,103.7013
"Lim Chu Kang",2023-05-01,113.4,1.4385,103.7013
"Lim Chu Kang",2023-06-01,178.5,1.4385,103.7013
"Lim Chu Kang",2023-07-01,252.2,1.4385,103.7013
"Lim Chu Kang",2023-08-01,35.8,1.4385,103.7013
"Lim Chu Kang",2023-09-01,96.2,1.4385,103.7013
"Lim Chu Kang",2023-10-01,186.3,1.4385,103.7013
"Lim Chu Kang",2023-11-01,355.8,1.4385,103.7013
"Lim Chu Kang",2023-12-01,445,1.4385,103.7013
"Lim Chu Kang",2024-01-01,434,1.4385,103.7013
"Lim Chu Kang",2024-02-01,146,1.4385,103.7013
"Lim Chu Kang",2024-03-01,158.6,1.4385,103.7013
"Lim Chu Kang",2024-04-01,216.8,1.4385,103.7013
"Lim Chu Kang",2024-05-01,375.8,1.4385,103.7013
"Lim Chu Kang",2024-06-01,365.6,1.4385,103.7013
"Lim Chu Kang",2024-07-01,18.4,1.4385,103.7013
"Lim Chu Kang",2024-08-01,256.8,1.4385,103.7013
"Lim Chu Kang",2024-09-01,218.6,1.4385,103.7013
"Lim Chu Kang",2024-10-01,179,1.4385,103.7013
"Lim Chu Kang",2024-11-01,341.8,1.4385,103.7013
"Lim Chu Kang",2024-12-01,298.4,1.4385,103.7013
"Lower Peirce Reservoir",2018-01-01,233.2,1.3701,103.8271
"Lower Peirce Reservoir",2018-02-01,103.3,1.3701,103.8271
"Lower Peirce Reservoir",2018-03-01,122.4,1.3701,103.8271
"Lower Peirce Reservoir",2018-04-01,368.2,1.3701,103.8271
"Lower Peirce Reservoir",2018-05-01,253,1.3701,103.8271
"Lower Peirce Reservoir",2018-06-01,340.8,1.3701,103.8271
"Lower Peirce Reservoir",2018-07-01,242.6,1.3701,103.8271
"Lower Peirce Reservoir",2018-08-01,86.3,1.3701,103.8271
"Lower Peirce Reservoir",2018-09-01,285.8,1.3701,103.8271
"Lower Peirce Reservoir",2018-10-01,305.6,1.3701,103.8271
"Lower Peirce Reservoir",2018-11-01,316.3,1.3701,103.8271
"Lower Peirce Reservoir",2018-12-01,192.2,1.3701,103.8271
"Lower Peirce Reservoir",2019-01-01,115.2,1.3701,103.8271
"Lower Peirce Reservoir",2019-02-01,62.8,1.3701,103.8271
"Lower Peirce Reservoir",2019-03-01,205,1.3701,103.8271
"Lower Peirce Reservoir",2019-04-01,154.2,1.3701,103.8271
"Lower Peirce Reservoir",2019-05-01,173.2,1.3701,103.8271
"Lower Peirce Reservoir",2019-06-01,252.2,1.3701,103.8271
"Lower Peirce Reservoir",2019-07-01,93,1.3701,103.8271
"Lower Peirce Reservoir",2019-08-01,36.8,1.3701,103.8271
"Lower Peirce Reservoir",2019-09-01,106.6,1.3701,103.8271
"Lower Peirce Reservoir",2019-10-01,183.8,1.3701,103.8271
"Lower Peirce Reservoir",2019-11-01,309.6,1.3701,103.8271
"Lower Peirce Reservoir",2019-12-01,336.4,1.3701,103.8271
"Lower Peirce Reservoir",2020-01-01,125.8,1.3701,103.8271
"Lower Peirce Reservoir",2020-02-01,150.2,1.3701,103.8271
"Lower Peirce Reservoir",2020-03-01,150.2,1.3701,103.8271
"Lower Peirce Reservoir",2020-04-01,195.8,1.3701,103.8271
"Lower Peirce Reservoir",2020-05-01,215.2,1.3701,103.8271
"Lower Peirce Reservoir",2020-06-01,305.6,1.3701,103.8271
"Lower Peirce Reservoir",2020-07-01,215.4,1.3701,103.8271
"Lower Peirce Reservoir",2020-08-01,142.8,1.3701,103.8271
"Lower Peirce Reservoir",2020-09-01,281.4,1.3701,103.8271
"Lower Peirce Reservoir",2020-10-01,139.8,1.3701,103.8271
"Lower Peirce Reservoir",2020-11-01,348.2,1.3701,103.8271
"Lower Peirce Reservoir",2020-12-01,244,1.3701,103.8271
"Lower Peirce Reservoir",2021-01-01,481,1.3701,103.8271
"Lower Peirce Reservoir",2021-02-01,18.3,1.3701,103.8271
"Lower Peirce Reservoir",2021-03-01,216.4,1.3701,103.8271
"Lower Peirce Reservoir",2021-04-01,415.6,1.3701,103.8271
"Lower Peirce Reservoir",2021-05-01,312.6,1.3701,103.8271
"Lower Peirce Reservoir",2021-06-01,195.6,1.3701,103.8271
"Lower Peirce Reservoir",2021-07-01,277.4,1.3701,103.8271
"Lower Peirce Reservoir",2021-08-01,496.8,1.3701,103.8271
"Lower Peirce Reservoir",2021-09-01,296.4,1.3701,103.8271
"Lower Peirce Reservoir",2021-10-01,183.8,1.3701,103.8271
"Lower Peirce Reservoir",2021-11-01,302.6,1.3701,103.8271
"Lower Peirce Reservoir",2021-12-01,174.8,1.3701,103.8271
"Lower Peirce Reservoir",2022-01-01,238.4,1.3701,103.8271
"Lower Peirce Reservoir",2022-02-01,163.2,1.3701,103.8271
"Lower Peirce Reservoir",2022-03-01,396.6,1.3701,103.8271
"Lower Peirce Reservoir",2022-04-01,299.6,1.3701,103.8271
"Lower Peirce Reservoir",2022-05-01,240.6,1.3701,103.8271
"Lower Peirce Reservoir",2022-06-01,194.3,1.3701,103.8271
"Lower Peirce Reservoir",2022-07-01,183,1.3701,103.8271
"Lower Peirce Reservoir",2022-08-01,268.9,1.3701,103.8271
"Lower Peirce Reservoir",2022-09-01,360,1.3701,103.8271
"Lower Peirce Reservoir",2022-10-01,428.8,1.3701,103.8271
"Lower Peirce Reservoir",2022-11-01,499.4,1.3701,103.8271
"Lower Peirce Reservoir",2022-12-01,219,1.3701,103.8271
"Lower Peirce Reservoir",2023-01-01,230.8,1.3701,103.8271
"Lower Peirce Reservoir",2023-02-01,311,1.3701,103.8271
"Lower Peirce Reservoir",2023-03-01,363,1.3701,103.8271
"Lower Peirce Reservoir",2023-04-01,237.4,1.3701,103.8271
"Lower Peirce Reservoir",2023-05-01,204.6,1.3701,103.8271
"Lower Peirce Reservoir",2023-06-01,139.4,1.3701,103.8271
"Lower Peirce Reservoir",2023-07-01,214.8,1.3701,103.8271
"Lower Peirce Reservoir",2023-08-01,141.2,1.3701,103.8271
"Lower Peirce Reservoir",2023-09-01,356.6,1.3701,103.8271
"Lower Peirce Reservoir",2023-10-01,139.6,1.3701,103.8271
"Lower Peirce Reservoir",2023-11-01,435.2,1.3701,103.8271
"Lower Peirce Reservoir",2023-12-01,377.8,1.3701,103.8271
"Lower Peirce Reservoir",2024-01-01,461.4,1.3701,103.8271
"Lower Peirce Reservoir",2024-02-01,135.4,1.3701,103.8271
"Lower Peirce Reservoir",2024-03-01,113.6,1.3701,103.8271
"Lower Peirce Reservoir",2024-04-01,276.7,1.3701,103.8271
"Lower Peirce Reservoir",2024-05-01,371.6,1.3701,103.8271
"Lower Peirce Reservoir",2024-06-01,283.2,1.3701,103.8271
"Lower Peirce Reservoir",2024-07-01,51.4,1.3701,103.8271
"Lower Peirce Reservoir",2024-08-01,83.4,1.3701,103.8271
"Lower Peirce Reservoir",2024-09-01,169.2,1.3701,103.8271
"Lower Peirce Reservoir",2024-10-01,62.6,1.3701,103.8271
"Lower Peirce Reservoir",2024-11-01,458.8,1.3701,103.8271
"Lower Peirce Reservoir",2024-12-01,197,1.3701,103.8271
"Macritchie Reservoir",2018-01-01,361.6,1.3417,103.8338
"Macritchie Reservoir",2018-02-01,93.4,1.3417,103.8338
"Macritchie Reservoir",2018-03-01,155.6,1.3417,103.8338
"Macritchie Reservoir",2018-04-01,363.8,1.3417,103.8338
"Macritchie Reservoir",2018-05-01,221.6,1.3417,103.8338
"Macritchie Reservoir",2018-06-01,202,1.3417,103.8338
"Macritchie Reservoir",2018-07-01,111,1.3417,103.8338
"Macritchie Reservoir",2018-08-01,86.4,1.3417,103.8338
"Macritchie Reservoir",2018-09-01,278.2,1.3417,103.8338
"Macritchie Reservoir",2018-10-01,237,1.3417,103.8338
"Macritchie Reservoir",2018-11-01,334,1.3417,103.8338
"Macritchie Reservoir",2018-12-01,254.8,1.3417,103.8338
"Macritchie Reservoir",2019-01-01,151.8,1.3417,103.8338
"Macritchie Reservoir",2019-02-01,65.6,1.3417,103.8338
"Macritchie Reservoir",2019-03-01,146.8,1.3417,103.8338
"Macritchie Reservoir",2019-04-01,180.4,1.3417,103.8338
"Macritchie Reservoir",2019-05-01,157.6,1.3417,103.8338
"Macritchie Reservoir",2019-06-01,213.4,1.3417,103.8338
"Macritchie Reservoir",2019-07-01,31,1.3417,103.8338
"Macritchie Reservoir",2019-08-01,42,1.3417,103.8338
"Macritchie Reservoir",2019-09-01,68,1.3417,103.8338
"Macritchie Reservoir",2019-10-01,133.8,1.3417,103.8338
"Macritchie Reservoir",2019-11-01,219,1.3417,103.8338
"Macritchie Reservoir",2019-12-01,209.2,1.3417,103.8338
"Macritchie Reservoir",2020-01-01,103.2,1.3417,103.8338
"Macritchie Reservoir",2020-02-01,127.2,1.3417,103.8338
"Macritchie Reservoir",2020-03-01,138.8,1.3417,103.8338
"Macritchie Reservoir",2020-04-01,187.2,1.3417,103.8338
"Macritchie Reservoir",2020-05-01,317,1.3417,103.8338
"Macritchie Reservoir",2020-06-01,342.2,1.3417,103.8338
"Macritchie Reservoir",2020-07-01,184.8,1.3417,103.8338
"Macritchie Reservoir",2020-08-01,190.4,1.3417,103.8338
"Macritchie Reservoir",2020-09-01,290.4,1.3417,103.8338
"Macritchie Reservoir",2020-10-01,147.2,1.3417,103.8338
"Macritchie Reservoir",2020-11-01,323.2,1.3417,103.8338
"Macritchie Reservoir",2020-12-01,299.8,1.3417,103.8338
"Macritchie Reservoir",2021-01-01,290.8,1.3417,103.8338
"Macritchie Reservoir",2021-02-01,21.8,1.3417,103.8338
"Macritchie Reservoir",2021-03-01,368,1.3417,103.8338
"Macritchie Reservoir",2021-04-01,392.4,1.3417,103.8338
"Macritchie Reservoir",2021-05-01,344.6,1.3417,103.8338
"Macritchie Reservoir",2021-06-01,177.5,1.3417,103.8338
"Macritchie Reservoir",2021-07-01,327,1.3417,103.8338
"Macritchie Reservoir",2021-08-01,433,1.3417,103.8338
"Macritchie Reservoir",2021-09-01,293.2,1.3417,103.8338
"Macritchie Reservoir",2021-10-01,149.4,1.3417,103.8338
"Macritchie Reservoir",2021-11-01,285.6,1.3417,103.8338
"Macritchie Reservoir",2021-12-01,109,1.3417,103.8338
"Macritchie Reservoir",2022-01-01,64.4,1.3417,103.8338
"Macritchie Reservoir",2022-02-01,143,1.3417,103.8338
"Macritchie Reservoir",2022-03-01,293.4,1.3417,103.8338
"Macritchie Reservoir",2022-04-01,218.8,1.3417,103.8338
"Macritchie Reservoir",2022-05-01,241.2,1.3417,103.8338
"Macritchie Reservoir",2022-06-01,173.7,1.3417,103.8338
"Macritchie Reservoir",2022-07-01,138,1.3417,103.8338
"Macritchie Reservoir",2022-08-01,169.4,1.3417,103.8338
"Macritchie Reservoir",2022-09-01,282.6,1.3417,103.8338
"Macritchie Reservoir",2022-10-01,376,1.3417,103.8338
"Macritchie Reservoir",2022-11-01,413.8,1.3417,103.8338
"Macritchie Reservoir",2022-12-01,217.6,1.3417,103.8338
"Macritchie Reservoir",2023-01-01,171,1.3417,103.8338
"Macritchie Reservoir",2023-02-01,367.8,1.3417,103.8338
"Macritchie Reservoir",2023-03-01,221.6,1.3417,103.8338
"Macritchie Reservoir",2023-04-01,164,1.3417,103.8338
"Macritchie Reservoir",2023-05-01,152,1.3417,103.8338
"Macritchie Reservoir",2023-06-01,323.2,1.3417,103.8338
"Macritchie Reservoir",2023-07-01,211.2,1.3417,103.8338
"Macritchie Reservoir",2023-08-01,150,1.3417,103.8338
"Macritchie Reservoir",2023-09-01,224.6,1.3417,103.8338
"Macritchie Reservoir",2023-10-01,106.6,1.3417,103.8338
"Macritchie Reservoir",2023-11-01,369.2,1.3417,103.8338
"Macritchie Reservoir",2023-12-01,435.4,1.3417,103.8338
"Macritchie Reservoir",2024-01-01,369.2,1.3417,103.8338
"Macritchie Reservoir",2024-02-01,130,1.3417,103.8338
"Macritchie Reservoir",2024-03-01,182,1.3417,103.8338
"Macritchie Reservoir",2024-04-01,230.8,1.3417,103.8338
"Macritchie Reservoir",2024-05-01,279.2,1.3417,103.8338
"Macritchie Reservoir",2024-06-01,304.1,1.3417,103.8338
"Macritchie Reservoir",2024-07-01,75.4,1.3417,103.8338
"Macritchie Reservoir",2024-08-01,90,1.3417,103.8338
"Macritchie Reservoir",2024-09-01,279.9,1.3417,103.8338
"Macritchie Reservoir",2024-10-01,161,1.3417,103.8338
"Macritchie Reservoir",2024-11-01,382.7,1.3417,103.8338
"Macritchie Reservoir",2024-12-01,240.8,1.3417,103.8338
"Mandai",2018-01-01,372.2,1.4036,103.7898
"Mandai",2018-02-01,78.4,1.4036,103.7898
"Mandai",2018-03-01,128.2,1.4036,103.7898
"Mandai",2018-04-01,253.6,1.4036,103.7898
"Mandai",2018-05-01,255.2,1.4036,103.7898
"Mandai",2018-06-01,239.8,1.4036,103.7898
"Mandai",2018-07-01,139.4,1.4036,103.7898
"Mandai",2018-08-01,122.4,1.4036,103.7898
"Mandai",2018-09-01,205.6,1.4036,103.7898
"Mandai",2018-10-01,315.4,1.4036,103.7898
"Mandai",2018-11-01,426,1.4036,103.7898
"Mandai",2018-12-01,220,1.4036,103.7898
"Mandai",2019-01-01,117.6,1.4036,103.7898
"Mandai",2019-02-01,57.8,1.4036,103.7898
"Mandai",2019-03-01,173.4,1.4036,103.7898
"Mandai",2019-04-01,162.4,1.4036,103.7898
"Mandai",2019-05-01,145.6,1.4036,103.7898
"Mandai",2019-06-01,205.4,1.4036,103.7898
"Mandai",2019-07-01,162.6,1.4036,103.7898
"Mandai",2019-08-01,21.4,1.4036,103.7898
"Mandai",2019-09-01,129.8,1.4036,103.7898
"Mandai",2019-10-01,239.2,1.4036,103.7898
"Mandai",2019-11-01,193.2,1.4036,103.7898
"Mandai",2019-12-01,397.6,1.4036,103.7898
"Mandai",2020-01-01,112.4,1.4036,103.7898
"Mandai",2020-02-01,135.6,1.4036,103.7898
"Mandai",2020-03-01,197,1.4036,103.7898
"Mandai",2020-04-01,261,1.4036,103.7898
"Mandai",2020-05-01,215.2,1.4036,103.7898
"Mandai",2020-06-01,178.8,1.4036,103.7898
"Mandai",2020-07-01,197.2,1.4036,103.7898
"Mandai",2020-08-01,119.6,1.4036,103.7898
"Mandai",2020-09-01,268,1.4036,103.7898
"Mandai",2020-10-01,208.4,1.4036,103.7898
"Mandai",2020-11-01,314,1.4036,103.7898
"Mandai",2020-12-01,332,1.4036,103.7898
"Mandai",2021-01-01,421.2,1.4036,103.7898
"Mandai",2021-02-01,22,1.4036,103.7898
"Mandai",2021-03-01,303.8,1.4036,103.7898
"Mandai",2021-04-01,486,1.4036,103.7898
"Mandai",2021-05-01,251.6,1.4036,103.7898
"Mandai",2021-06-01,290.2,1.4036,103.7898
"Mandai",2021-07-01,258.2,1.4036,103.7898
"Mandai",2021-08-01,583.8,1.4036,103.7898
"Mandai",2021-09-01,373,1.4036,103.7898
"Mandai",2021-10-01,205.4,1.4036,103.7898
"Mandai",2021-11-01,193.4,1.4036,103.7898
"Mandai",2021-12-01,207.6,1.4036,103.7898
"Mandai",2022-01-01,247.1,1.4036,103.7898
"Mandai",2022-02-01,218.8,1.4036,103.7898
"Mandai",2022-03-01,282.8,1.4036,103.7898
"Mandai",2022-04-01,173.2,1.4036,103.7898
"Mandai",2022-05-01,225.8,1.4036,103.7898
"Mandai",2022-06-01,195,1.4036,103.7898
"Mandai",2022-07-01,143.8,1.4036,103.7898
"Mandai",2022-08-01,345,1.4036,103.7898
"Mandai",2022-09-01,250.8,1.4036,103.7898
"Mandai",2022-10-01,427.6,1.4036,103.7898
"Mandai",2022-11-01,452.8,1.4036,103.7898
"Mandai",2022-12-01,168.1,1.4036,103.7898
"Mandai",2023-01-01,173.2,1.4036,103.7898
"Mandai",2023-02-01,267.4,1.4036,103.7898
"Mandai",2023-03-01,350.4,1.4036,103.7898
"Mandai",2023-04-01,268.8,1.4036,103.7898
"Mandai",2023-05-01,103.2,1.4036,103.7898
"Mandai",2023-06-01,124,1.4036,103.7898
"Mandai",2023-07-01,107,1.4036,103.7898
"Mandai",2023-08-01,117.4,1.4036,103.7898
"Mandai",2023-09-01,190.8,1.4036,103.7898
"Mandai",2023-10-01,147.2,1.4036,103.7898
"Mandai",2023-11-01,463.4,1.4036,103.7898
"Mandai",2023-12-01,405.6,1.4036,103.7898
"Mandai",2024-01-01,405,1.4036,103.7898
"Mandai",2024-02-01,165.2,1.4036,103.7898
"Mandai",2024-03-01,92,1.4036,103.7898
"Mandai",2024-04-01,158.6,1.4036,103.7898
"Mandai",2024-05-01,291.4,1.4036,103.7898
"Mandai",2024-06-01,322.8,1.4036,103.7898
"Mandai",2024-07-01,94,1.4036,103.7898
"Mandai",2024-08-01,130.4,1.4036,103.7898
"Mandai",2024-09-01,214.2,1.4036,103.7898
"Mandai",2024-10-01,200.2,1.4036,103.7898
